id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/0,team,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
205175,956,79,Arkadiusz,Milik,,2/28/1994 12:00:00 AM,186,3,3,2,Serie A Enilive,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p205175.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/205175.png?width=265,,,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,,,,,,,0,Men's Football,37,Poland,https://drop-assets.ea.com/images/2ldG0tWskgN4waD1fBmnk1/24cbe80f6af25d3ab745fd339b024988/f_37.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,true,25,ST,Striker,attack,Attack,48,0,69,0,80,0,45,0,76,0,67,0,62,0,83,0,84,0,63,0,76,0,40,0,35,0,77,0,76,0,83,0,81,0,9,0,16,0,16,0,15,0,6,0,85,0,36,0,64,0,78,0,50,0,72,0,79,0,67,0,83,0,78,0,82,0,75,0,84,0,32,0,52,0,34,0,78,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277797,957,79,Marcos Leonardo,Santos Almeida,Marcos Leonardo,5/2/2003 12:00:00 AM,175,4,4,1,ROSHN Saudi League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277797.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/277797.png?width=265,18,Center Attacking Midfielder,CAM,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,605,Al Hilal,https://drop-assets.ea.com/images/S6sbDN9mfGaVn2VJDekYR/c6f580c98a0d614b0b308a89a241c6ab/l605.png,false,25,ST,Striker,attack,Attack,76,0,77,0,87,0,75,0,75,0,34,0,72,0,76,0,70,0,56,0,65,0,27,0,22,0,75,0,75,0,83,0,49,0,6,0,9,0,8,0,13,0,6,0,79,0,26,0,57,0,69,0,78,0,63,0,75,0,67,0,84,0,80,0,78,0,69,0,78,0,20,0,79,0,17,0,65,0,73,0,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247649,959,79,Jarrad,Branthwaite,,6/27/2002 12:00:00 AM,195,2,5,2,Premier League,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247649.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/247649.png?width=265,,,,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,7,Everton,https://drop-assets.ea.com/images/6Cth6wtCt1i37ZjPMZKIm3/4c68def58bf71a34afa1870cad4d5cfe/l7.png,false,5,CB,Center Back,defense,Defense,65,0,34,0,78,0,72,0,82,0,75,0,43,0,69,0,76,0,34,0,29,0,80,0,81,0,60,0,57,0,35,0,24,0,10,0,9,0,11,0,12,0,10,0,80,0,78,0,69,0,29,0,71,0,58,0,33,0,78,0,43,0,79,0,39,0,78,0,59,0,82,0,75,0,81,0,52,0,34,0,,,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
237985,960,79,Kevin,Danso,,9/19/1998 12:00:00 AM,190,2,3,1,Premier League,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p237985.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/237985.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,4,Austria,https://drop-assets.ea.com/images/2nTz63NpDfuBGFbmXrDg0N/eaa6fc81bfd7bd77d76886d479841ebb/f_4.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,false,5,CB,Center Back,defense,Defense,65,0,53,0,89,0,66,0,90,0,85,0,46,0,68,0,72,0,44,0,46,0,78,0,77,0,62,0,59,0,26,0,31,0,12,0,13,0,6,0,11,0,15,0,81,0,77,0,62,0,25,0,73,0,57,0,42,0,83,0,43,0,77,0,32,0,69,0,49,0,76,0,79,0,80,0,52,0,31,0,,,,,,,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
231366,963,79,Philipp,Lienhart,,7/11/1996 12:00:00 AM,189,2,3,1,Bundesliga,87,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231366.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231366.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,,,,,,,0,Men's Football,4,Austria,https://drop-assets.ea.com/images/2nTz63NpDfuBGFbmXrDg0N/eaa6fc81bfd7bd77d76886d479841ebb/f_4.png,25,SC Freiburg,https://drop-assets.ea.com/images/TnclXkBIoI1MtJBmRvObq/83167db02b49b274917cec5814510b79/l25.png,false,5,CB,Center Back,defense,Defense,62,0,63,0,85,0,75,0,79,0,77,0,62,0,69,0,75,0,41,0,28,0,81,0,83,0,64,0,59,0,24,0,40,0,14,0,8,0,11,0,12,0,14,0,84,0,80,0,70,0,34,0,67,0,59,0,41,0,78,0,35,0,78,0,28,0,74,0,29,0,74,0,71,0,80,0,53,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208165,964,79,Berat,Djimsiti,,2/19/1993 12:00:00 AM,190,2,3,1,Serie A Enilive,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208165.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208165.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,1,Albania,https://drop-assets.ea.com/images/3D0lVUum3iaZjDUJjUIkHb/c8dedc4db5937f9b1354d852d6893e92/f_1.png,115845,Bergamo Calcio,https://drop-assets.ea.com/images/19gWEcyonp2fvk02MNHZOA/83b82283fc62f7010b529a53a0724eee/l115845.png,false,5,CB,Center Back,defense,Defense,63,0,40,0,84,0,77,0,79,0,80,0,51,0,67,0,74,0,53,0,42,0,81,0,84,0,53,0,41,0,36,0,30,0,10,0,6,0,13,0,10,0,10,0,81,0,80,0,68,0,30,0,64,0,60,0,38,0,79,0,55,0,79,0,39,0,71,0,52,0,77,0,65,0,81,0,56,0,32,0,,,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
223710,965,79,Vedat,Muriqi,,4/24/1994 12:00:00 AM,194,3,3,2,LALIGA EA SPORTS,92,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p223710.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/223710.png?width=265,,,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,0,Men's Football,219,Kosovo,https://drop-assets.ea.com/images/4YJ3M3GAeLdL1Q8hN7ARmo/bfa48edbf3007805182f5372e3d45189/f_219.png,453,RCD Mallorca,https://drop-assets.ea.com/images/3M8ak3PmmUDRXsH9mryxH9/54d5da4b609ccf51bd0564abad99cc0e/l453.png,false,25,ST,Striker,attack,Attack,34,0,36,0,82,0,71,0,91,0,74,0,33,0,81,0,75,0,35,0,58,0,29,0,23,0,71,0,75,0,82,0,58,0,8,0,9,0,14,0,9,0,10,0,88,0,18,0,64,0,79,0,50,0,63,0,81,0,82,0,80,0,82,0,81,0,77,0,82,0,22,0,63,0,25,0,66,0,71,0,,,,,,,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
243976,967,79,Alejandro,Catena Marugán,Catena,10/28/1994 12:00:00 AM,194,2,3,1,LALIGA EA SPORTS,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243976.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/243976.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,479,CA Osasuna,https://drop-assets.ea.com/images/5T0gPuxPGVG3BLEP9wYxLx/8be8ef52e215bc47956d1084f702409d/l479.png,false,5,CB,Center Back,defense,Defense,64,0,58,0,84,0,78,0,77,0,78,0,52,0,71,0,71,0,39,0,42,0,79,0,79,0,53,0,35,0,38,0,31,0,9,0,9,0,14,0,8,0,11,0,82,0,78,0,81,0,32,0,64,0,63,0,44,0,78,0,33,0,76,0,39,0,80,0,52,0,79,0,64,0,80,0,55,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248484,968,79,Nathan,Collins,,4/30/2001 12:00:00 AM,193,2,3,1,Premier League,81,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248484.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/248484.png?width=265,,,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,25,Republic of Ireland,https://drop-assets.ea.com/images/3kYEdtacSx6YJO1G3LJIGw/72d622eb085aecaa6ecfa86c30bc3015/f_25.png,1925,Brentford,https://drop-assets.ea.com/images/3UCvZhjBB0odWNL0OPusuK/1de0f5b97a2e137201670df2cf09e1a5/l1925.png,false,5,CB,Center Back,defense,Defense,55,0,46,0,84,0,80,0,83,0,77,0,47,0,66,0,75,0,50,0,39,0,80,0,80,0,63,0,64,0,29,0,25,0,9,0,10,0,6,0,13,0,9,0,81,0,79,0,66,0,19,0,62,0,58,0,35,0,81,0,33,0,78,0,31,0,70,0,46,0,80,0,68,0,79,0,50,0,22,0,,,,,,,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,
198032,969,79,Dan,Burn,,5/9/1992 12:00:00 AM,201,2,3,2,Premier League,104,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p198032.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/198032.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,13,Newcastle Utd,https://drop-assets.ea.com/images/69fXoaX4p9zFwKaZYoNtNX/14d86649a9b5a3f7e876cc3d46357b5d/l13.png,false,5,CB,Center Back,defense,Defense,34,0,32,0,70,0,78,0,90,0,86,0,32,0,69,0,76,0,68,0,49,0,79,0,81,0,64,0,69,0,26,0,46,0,15,0,13,0,7,0,8,0,10,0,78,0,76,0,69,0,29,0,42,0,67,0,48,0,85,0,61,0,77,0,36,0,75,0,60,0,80,0,49,0,79,0,61,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238744,973,78,Weston,McKennie,,8/28/1998 12:00:00 AM,180,3,3,1,Serie A Enilive,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238744.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/238744.png?width=265,10,Center Defensive Midfielder,CDM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,95,United States,https://drop-assets.ea.com/images/7ZVadlJQIutRH5P85wr76/c2456a2d76146d19f98c2c3071136dcf/f_95.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,true,14,CM,Center Midfielder,midfielder,Midfielder,75,0,68,0,91,0,81,0,77,0,82,0,69,0,78,0,78,0,78,0,77,0,80,0,78,0,77,0,78,0,68,0,63,0,7,0,9,0,12,0,9,0,11,0,86,0,78,0,77,0,73,0,77,0,77,0,61,0,80,0,78,0,77,0,71,0,78,0,76,0,75,0,78,0,82,0,76,0,77,0,18,Center Attacking Midfielder,CAM,,,,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
245235,975,78,Alexander,Bah,,12/9/1997 12:00:00 AM,183,3,4,1,Liga Portugal,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245235.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/245235.png?width=265,12,Right Midfielder,RM,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,0,Men's Football,13,Denmark,https://drop-assets.ea.com/images/6ueYG8kGNCY97fHWQ6LIZ7/9ad4b50beeb1d0d2a5d2bb5a8891336f/f_13.png,234,SL Benfica,https://drop-assets.ea.com/images/2DamHkQ1ZP1CYVjFPp6ofg/3e07292021842fdadb7aaaa84e7473aa/l234.png,false,3,RB,Right Back,defense,Defense,88,0,77,0,82,0,84,0,78,0,84,0,70,0,74,0,76,0,75,0,75,0,73,0,72,0,75,0,75,0,59,0,64,0,6,0,12,0,12,0,9,0,13,0,71,0,75,0,70,0,65,0,90,0,72,0,51,0,81,0,72,0,76,0,65,0,71,0,81,0,73,0,91,0,74,0,75,0,54,0,,,,,,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style
224334,976,78,Marcos,Acuña,,10/28/1991 12:00:00 AM,172,3,3,2,LPF,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224334.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224334.png?width=265,16,Left Midfielder,LM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,1876,River Plate,https://drop-assets.ea.com/images/3a9cbBltvLpgMO1eByYVRq/bc311aba63f687dc0480c592dfeca1b4/l1876.png,false,7,LB,Left Back,defense,Defense,79,0,80,0,88,0,80,0,81,0,73,0,87,0,82,0,77,0,84,0,85,0,71,0,65,0,81,0,81,0,63,0,74,0,8,0,14,0,13,0,13,0,14,0,75,0,74,0,72,0,72,0,76,0,77,0,75,0,80,0,80,0,77,0,69,0,75,0,74,0,73,0,74,0,74,0,78,0,66,0,,,,,,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,
251530,977,78,Nuno Albertino,Varela Tavares,Nuno Tavares,1/26/2000 12:00:00 AM,183,3,4,2,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p251530.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/251530.png?width=265,16,Left Midfielder,LM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,115841,Latium,https://drop-assets.ea.com/images/APtVhL3q3cFDG9pkum0Q4/cbfe542e327cc69c0890b8b5a189fad7/l115841.png,false,7,LB,Left Back,defense,Defense,87,0,79,0,82,0,81,0,77,0,73,0,63,0,79,0,75,0,86,0,79,0,70,0,69,0,80,0,83,0,61,0,66,0,8,0,13,0,6,0,12,0,13,0,58,0,65,0,67,0,74,0,88,0,72,0,42,0,77,0,76,0,75,0,67,0,73,0,83,0,74,0,89,0,76,0,62,0,51,0,,,,,,,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,
