id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,team,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
229668,684,80,Mario,Hermoso Canseco,Mario Hermoso,6/18/1995 12:00:00 AM,184,2,3,2,Serie A Enilive,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229668.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229668.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,52,AS Roma,https://drop-assets.ea.com/images/2ruQP0TDYcCmtVFKr9qMBI/5f53795056598b1faac31300900b8671/l52.png,false,5,CB,Center Back,defense,Defense,71,0,70,0,88,0,72,0,80,0,83,0,61,0,76,0,77,0,71,0,68,0,80,0,78,0,71,0,67,0,42,0,55,0,13,0,8,0,10,0,5,0,8,0,83,0,79,0,76,0,47,0,72,0,73,0,45,0,79,0,63,0,77,0,49,0,79,0,66,0,80,0,73,0,81,0,66,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
234642,685,80,Édouard,Mendy,,3/1/1992 12:00:00 AM,197,1,2,1,ROSHN Saudi League,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234642.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234642.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,112387,Al Ahli,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,false,0,GK,Goalkeeper,defense,Defense,33,0,50,0,64,0,36,0,72,0,22,0,33,0,31,0,57,0,10,0,13,0,34,0,10,0,81,0,18,0,5,0,14,0,78,0,77,0,75,0,79,0,81,0,10,0,13,0,54,0,9,0,78,0,75,0,13,0,79,0,6,0,80,0,77,0,54,0,56,0,13,0,36,0,11,0,50,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
238900,686,80,Ermedin,Demirović,,3/25/1998 12:00:00 AM,185,3,3,1,Bundesliga,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238900.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/238900.png?width=265,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,8,Bosnia and Herzegovina,https://drop-assets.ea.com/images/6bC2UfQHtDke2yP2reXu2h/80f6d623b8d0eb5519db30ae10f1c071/f_8.png,36,VfB Stuttgart,https://drop-assets.ea.com/images/5kfh9LrPvDQKbQNF6k7CSF/9a70e7082aaba3b46ea8bd1e699f62de/l36.png,false,25,ST,Striker,attack,Attack,68,0,70,0,80,0,80,0,77,0,77,0,71,0,81,0,73,0,69,0,73,0,42,0,38,0,78,0,78,0,84,0,53,0,9,0,8,0,9,0,7,0,6,0,71,0,36,0,66,0,78,0,72,0,73,0,62,0,78,0,83,0,82,0,81,0,79,0,85,0,42,0,75,0,39,0,78,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,
241727,687,80,Predrag,Rajković,,10/31/1995 12:00:00 AM,191,1,2,1,ROSHN Saudi League,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241727.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241727.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,607,Al Ittihad,https://drop-assets.ea.com/images/21L35ZnVrrvEeFouMeqs8Q/b631b443b4d37e1712ed79f2487d850c/l607.png,false,0,GK,Goalkeeper,defense,Defense,33,0,32,0,62,0,26,0,66,0,25,0,29,0,18,0,32,0,13,0,14,0,29,0,11,0,84,0,8,0,9,0,10,0,78,0,78,0,76,0,79,0,84,0,13,0,10,0,42,0,10,0,78,0,76,0,20,0,79,0,4,0,73,0,78,0,31,0,57,0,10,0,22,0,10,0,43,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
243586,688,80,Ayoub,El Kaabi,,6/25/1993 12:00:00 AM,182,3,2,2,Hellas Liga,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243586.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/243586.png?width=265,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,129,Morocco,https://drop-assets.ea.com/images/47SGeQ7STCrJZQSKOVJaHA/1aa24a57a60f85051e34a5ad8205771d/f_129.png,280,Olympiacos FC,https://drop-assets.ea.com/images/2hyiQlv23Ipa7IOEtN7qAv/39a4514bd5a02d0d6db09d8eb2564c8f/l280.png,false,25,ST,Striker,attack,Attack,80,0,75,0,89,0,78,0,77,0,71,0,76,0,79,0,72,0,60,0,68,0,46,0,40,0,75,0,72,0,84,0,55,0,15,0,10,0,13,0,13,0,7,0,80,0,41,0,45,0,74,0,82,0,62,0,84,0,77,0,82,0,80,0,82,0,68,0,83,0,42,0,83,0,44,0,66,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,
259197,689,80,Nicolas,Jackson,,6/20/2001 12:00:00 AM,187,3,3,1,Bundesliga,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259197.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259197.png?width=265,,,,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,21,FC Bayern München,https://drop-assets.ea.com/images/3p0dv1pGWIH6lGAKZssZKH/4f70d2c5a3c147f3e006c863e85e4993/l21.png,false,25,ST,Striker,attack,Attack,81,0,72,0,89,0,81,0,77,0,70,0,71,0,79,0,77,0,62,0,72,0,40,0,30,0,79,0,81,0,81,0,50,0,12,0,7,0,12,0,7,0,7,0,76,0,40,0,62,0,70,0,82,0,69,0,60,0,77,0,83,0,80,0,77,0,77,0,79,0,30,0,83,0,40,0,73,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200155,691,80,Hans,Vanaken,,8/24/1992 12:00:00 AM,195,4,4,1,1A Pro League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p200155.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/200155.png?width=265,14,Center Midfielder,CM,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,231,Club Brugge,https://drop-assets.ea.com/images/7nHwlhyC2uPcLbb3LoBS82/08409177bc75126cfd7a9005fe3faa00/l231.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,39,0,62,0,77,0,91,0,79,0,57,0,42,0,83,0,91,0,77,0,78,0,60,0,58,0,77,0,79,0,81,0,75,0,13,0,6,0,9,0,15,0,11,0,84,0,61,0,86,0,75,0,45,0,84,0,79,0,78,0,82,0,82,0,79,0,88,0,76,0,50,0,50,0,55,0,88,0,79,0,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,
277179,692,80,Fermín,López Marín,Fermín,5/11/2003 12:00:00 AM,174,3,4,1,LALIGA EA SPORTS,64,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277179.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/277179.png?width=265,14,Center Midfielder,CM,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,true,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,76,0,83,0,70,0,71,0,44,0,58,0,81,0,82,0,78,0,64,0,69,0,62,0,43,0,82,0,82,0,79,0,55,0,8,0,14,0,8,0,7,0,7,0,76,0,68,0,78,0,77,0,74,0,75,0,63,0,55,0,82,0,76,0,75,0,81,0,70,0,60,0,73,0,74,0,81,0,57,0,,27,Left Wing,LW,,,,,,,25,Striker,ST,,,,,,,,,,,,,
231677,693,80,Marcus,Rashford,,10/31/1997 12:00:00 AM,186,5,3,1,LALIGA EA SPORTS,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231677.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231677.png?width=265,27,Left Wing,LW,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,true,16,LM,Left Midfielder,midfielder,Midfielder,87,0,77,0,82,0,64,0,65,0,52,0,69,0,80,0,76,0,78,0,80,0,33,0,30,0,80,0,83,0,79,0,75,0,11,0,6,0,15,0,7,0,14,0,71,0,27,0,72,0,80,0,87,0,77,0,85,0,63,0,80,0,77,0,82,0,78,0,93,0,24,0,87,0,29,0,80,0,73,0,,25,Striker,ST,,,,,,,,,,,,,,,,,,,,,,
256948,694,80,Christos,Tzolis,,1/30/2002 12:00:00 AM,179,4,4,1,1A Pro League,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p256948.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/256948.png?width=265,27,Left Wing,LW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,0,Men's Football,22,Greece,https://drop-assets.ea.com/images/6zI3f01SVKRJFIel1ad4BC/f85935df3b415f4a3f7320e8f78e398f/f_22.png,231,Club Brugge,https://drop-assets.ea.com/images/7nHwlhyC2uPcLbb3LoBS82/08409177bc75126cfd7a9005fe3faa00/l231.png,false,16,LM,Left Midfielder,midfielder,Midfielder,85,0,84,0,78,0,85,0,63,0,70,0,85,0,81,0,78,0,72,0,75,0,38,0,33,0,83,0,84,0,78,0,66,0,15,0,10,0,12,0,6,0,10,0,68,0,29,0,74,0,77,0,78,0,75,0,68,0,71,0,79,0,77,0,77,0,78,0,78,0,38,0,72,0,39,0,78,0,76,0,,,,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,
203980,696,80,Konstantinos,Fortounis,,10/16/1992 12:00:00 AM,183,3,5,1,ROSHN Saudi League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p203980.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/203980.png?width=265,27,Left Wing,LW,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,22,Greece,https://drop-assets.ea.com/images/6zI3f01SVKRJFIel1ad4BC/f85935df3b415f4a3f7320e8f78e398f/f_22.png,112883,Al Khaleej,https://drop-assets.ea.com/images/1RyALtBA51dh9V9jhV3XbV/a288ba6d75056f219d2b64d45b5054a7/l112883.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,71,0,76,0,72,0,67,0,66,0,65,0,70,0,82,0,81,0,77,0,85,0,43,0,47,0,80,0,80,0,79,0,80,0,16,0,15,0,16,0,13,0,11,0,62,0,37,0,82,0,77,0,73,0,82,0,76,0,66,0,77,0,78,0,77,0,83,0,76,0,38,0,74,0,38,0,84,0,72,0,,23,Right Wing,RW,,,,,,,14,Center Midfielder,CM,,,,,,,,,,,,,
246420,697,80,Jérémy,Doku,,5/27/2002 12:00:00 AM,173,4,3,1,Premier League,66,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246420.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246420.png?width=265,23,Right Wing,RW,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_8388608,Trickster,Performs unique flick Skill Moves,https://drop-assets.ea.com/images/47Ygd5ri33RgjIYGiTAJpj/f0723e6f2f89a98fb6e8200c3659c6a9/Trickster.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,10,Manchester City,https://drop-assets.ea.com/images/4asmNLic4aQn6cjlEg1t5u/88bea3ddd6c1f620bbf813041f248685/l10.png,false,27,LW,Left Wing,attack,Attack,95,0,93,0,73,0,63,0,73,0,62,0,92,0,81,0,75,0,70,0,72,0,32,0,40,0,87,0,91,0,72,0,55,0,11,0,10,0,8,0,9,0,12,0,40,0,20,0,69,0,70,0,91,0,72,0,55,0,68,0,76,0,75,0,71,0,76,0,77,0,25,0,88,0,30,0,74,0,60,0,,16,Left Midfielder,LM,icontrait1_2097152,Rapid+,"Even higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/3bouBLJaUvpDtluboKK8gC/6fc716d67e1a7e9da59e2a2022018c11/Rapid_.png,playStylePlus,Play Style Plus,,,,,,,,,,,,,,,,
271400,698,80,Igor Guilherme,Barbosa da Paixão,Igor Paixão,6/28/2000 12:00:00 AM,168,4,2,1,Ligue 1 McDonald's,63,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p271400.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/271400.png?width=265,27,Left Wing,LW,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,219,OM,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,false,16,LM,Left Midfielder,midfielder,Midfielder,83,0,81,0,90,0,76,0,68,0,62,0,89,0,80,0,74,0,75,0,79,0,32,0,21,0,81,0,82,0,80,0,67,0,8,0,13,0,11,0,12,0,9,0,75,0,22,0,72,0,82,0,83,0,75,0,64,0,70,0,79,0,79,0,80,0,76,0,82,0,29,0,83,0,37,0,75,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,
