id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,team
189805,1240,78,Luuk,de Jong,,8/27/1990 12:00:00 AM,189,3,5,1,Liga Portugal,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p189805.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/189805.png?width=265,,,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,icontrait1_16,Precision Header+,Performs headers with greatly increased accuracy and power.,https://drop-assets.ea.com/images/1JxoSvhU54BcmD9DE5rVqT/34b15f2ac73c9c02db1552d306fbccbe/Precision_Header_.png,playStylePlus,Play Style Plus,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,236,FC Porto,https://drop-assets.ea.com/images/3rIoG9U8fPPfaXZiGOGtvw/37c0c0ceefe454e9c299d4cc1852671f/l236.png,false,25,ST,Striker,attack,Attack,41,0,51,0,92,0,71,0,87,0,66,0,55,0,81,0,80,0,66,0,63,0,55,0,50,0,72,0,70,0,78,0,69,0,16,0,10,0,8,0,8,0,11,0,93,0,45,0,65,0,69,0,40,0,72,0,72,0,79,0,86,0,80,0,78,0,79,0,83,0,47,0,39,0,55,0,75,0,82,0,,,,,,,,,,,,,,,,,
256420,1241,78,Malick,Fofana,,3/31/2005 12:00:00 AM,170,4,5,1,Ligue 1 McDonald's,60,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p256420.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/256420.png?width=265,27,Left Wing,LW,,,,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,66,OL,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,false,16,LM,Left Midfielder,midfielder,Midfielder,87,0,89,0,51,0,69,0,36,0,51,0,89,0,79,0,77,0,71,0,64,0,40,0,41,0,82,0,84,0,74,0,52,0,11,0,6,0,13,0,11,0,9,0,32,0,35,0,64,0,66,0,86,0,70,0,58,0,48,0,74,0,75,0,69,0,74,0,64,0,41,0,86,0,43,0,71,0,62,0,,,,,,,,,,,,,,,,,
270050,1242,78,Mika,Biereth,,2/8/2003 12:00:00 AM,187,3,3,1,Ligue 1 McDonald's,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p270050.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/270050.png?width=250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,13,Denmark,https://drop-assets.ea.com/images/6ueYG8kGNCY97fHWQ6LIZ7/9ad4b50beeb1d0d2a5d2bb5a8891336f/f_13.png,69,AS Monaco,https://drop-assets.ea.com/images/6XicH1VsjyR3WbTdpk99p3/8b11b6c53072e6c9c042eb77f3c6a8f4/l69.png,false,25,ST,Striker,attack,Attack,69,0,64,0,85,0,73,0,79,0,69,0,68,0,75,0,77,0,57,0,62,0,31,0,29,0,72,0,70,0,83,0,50,0,10,0,10,0,11,0,15,0,6,0,79,0,24,0,58,0,70,0,75,0,63,0,72,0,76,0,82,0,78,0,78,0,69,0,78,0,28,0,79,0,23,0,68,0,76,0,,,,,,,,,,,,,,,,,
236506,1243,78,Marcos,Senesi,,5/10/1997 12:00:00 AM,185,3,4,2,Premier League,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236506.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236506.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,1943,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,false,5,CB,Center Back,defense,Defense,62,0,65,0,82,0,63,0,78,0,80,0,60,0,75,0,76,0,63,0,42,0,79,0,79,0,72,0,73,0,32,0,32,0,10,0,13,0,11,0,7,0,8,0,76,0,79,0,81,0,52,0,56,0,70,0,40,0,75,0,32,0,76,0,42,0,76,0,55,0,79,0,51,0,79,0,75,0,58,0,,,,,,,,,,,,,,,,,
214092,1244,78,Aleksey,Miranchuk,,10/17/1995 12:00:00 AM,182,3,2,2,MLS,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p214092.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/214092.png?width=265,14,Center Midfielder,CM,27,Left Wing,LW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,0,Men's Football,40,Russia,https://drop-assets.ea.com/images/1iYEXly8k4I5lLGTeWXwqw/911c8ed4956cb7df9b8f05b166ec51b1/f_40.png,112885,Atlanta United,https://drop-assets.ea.com/images/7eEpDrKitxMaqo5dk0Kude/7c71b8ba391e5c5cd891bdc1fc5f1111/l112885.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,75,0,79,0,71,0,71,0,60,0,43,0,78,0,82,0,78,0,72,0,75,0,31,0,22,0,81,0,83,0,74,0,72,0,8,0,8,0,9,0,12,0,15,0,62,0,36,0,78,0,76,0,71,0,77,0,72,0,60,0,77,0,75,0,73,0,81,0,68,0,29,0,67,0,28,0,76,0,67,0,,,,,,,,,,,,,,,,,
219693,1245,78,Diego Carlos,Santos Silva,Diego Carlos,3/15/1993 12:00:00 AM,186,3,4,1,Serie A Enilive,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p219693.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/219693.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,1745,Como,https://drop-assets.ea.com/images/3y8mulzaICjwfi7inFVld2/ec9c71566982f8df59f26e81745143ec/l1745.png,false,5,CB,Center Back,defense,Defense,54,0,62,0,83,0,50,0,87,0,80,0,47,0,71,0,75,0,35,0,54,0,78,0,79,0,67,0,65,0,32,0,69,0,7,0,10,0,14,0,7,0,11,0,77,0,78,0,72,0,57,0,63,0,62,0,41,0,76,0,52,0,74,0,47,0,73,0,73,0,77,0,70,0,79,0,63,0,34,0,,,,,,,,,,,,,,,,,
224221,1246,78,Joachim,Andersen,,5/31/1996 12:00:00 AM,192,2,4,1,Premier League,90,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224221.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224221.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,13,Denmark,https://drop-assets.ea.com/images/6ueYG8kGNCY97fHWQ6LIZ7/9ad4b50beeb1d0d2a5d2bb5a8891336f/f_13.png,144,Fulham,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,false,5,CB,Center Back,defense,Defense,36,0,47,0,70,0,70,0,87,0,86,0,50,0,68,0,78,0,54,0,67,0,78,0,79,0,65,0,66,0,51,0,56,0,13,0,7,0,9,0,15,0,14,0,77,0,79,0,86,0,58,0,39,0,71,0,44,0,82,0,45,0,78,0,57,0,77,0,75,0,78,0,42,0,78,0,69,0,55,0,,,,,,,,,,,,,,,,,
279709,1247,78,Lucas,Lopes Beraldo,Lucas Beraldo,11/24/2003 12:00:00 AM,182,2,2,2,Ligue 1 McDonald's,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279709.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/279709.png?width=265,7,Left Back,LB,16,Left Midfielder,LM,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,73,Paris SG,https://drop-assets.ea.com/images/2QwnhmHh5K7bjkfZAF7ZCi/7c53874542fb5c606ff810a4b1f6b88b/l73.png,true,5,CB,Center Back,defense,Defense,61,0,60,0,81,0,63,0,76,0,84,0,60,0,72,0,70,0,59,0,58,0,79,0,80,0,68,0,66,0,34,0,34,0,11,0,14,0,15,0,12,0,8,0,76,0,77,0,72,0,31,0,66,0,66,0,46,0,75,0,35,0,77,0,38,0,78,0,56,0,77,0,70,0,82,0,59,0,30,0,,,,,,,,,,,,,,,,,
208137,1249,78,Lucas,Torró Marset,Lucas Torró,7/19/1994 12:00:00 AM,190,2,3,1,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208137.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208137.png?width=265,14,Center Midfielder,CM,,,,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,479,CA Osasuna,https://drop-assets.ea.com/images/5T0gPuxPGVG3BLEP9wYxLx/8be8ef52e215bc47956d1084f702409d/l479.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,46,0,63,0,73,0,78,0,75,0,73,0,40,0,78,0,69,0,52,0,58,0,76,0,74,0,68,0,64,0,59,0,52,0,13,0,14,0,7,0,12,0,16,0,75,0,75,0,78,0,69,0,39,0,69,0,57,0,75,0,59,0,74,0,63,0,80,0,73,0,76,0,34,0,79,0,69,0,46,0,,,,,,,,,,,,,,,,,
232658,1250,78,Danilho,Doekhi,,6/30/1998 12:00:00 AM,190,2,3,1,Bundesliga,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232658.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/232658.png?width=265,,,,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,1831,Union Berlin,https://drop-assets.ea.com/images/32dPG6jDXuIAOhWKeTYmeG/8d2df657c666abfbf84baaa732140a2a/l1831.png,false,5,CB,Center Back,defense,Defense,57,0,64,0,86,0,80,0,86,0,76,0,59,0,69,0,75,0,46,0,39,0,78,0,79,0,65,0,60,0,39,0,29,0,9,0,9,0,10,0,13,0,14,0,83,0,75,0,68,0,31,0,63,0,59,0,33,0,83,0,49,0,76,0,42,0,70,0,61,0,74,0,68,0,79,0,57,0,39,0,,,,,,,,,,,,,,,,,
244767,1251,78,Carlos,Vicente Robles,Carlos Vicente,4/23/1999 12:00:00 AM,179,3,3,1,LALIGA EA SPORTS,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244767.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/244767.png?width=250,23,Right Wing,RW,3,Right Back,RB,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,463,D. Alavés,https://drop-assets.ea.com/images/5VGQ2vTkXWSoS9l8HL69Yi/2bc91cc1635bacb9cd0418a4f94400fa/l463.png,false,12,RM,Right Midfielder,midfielder,Midfielder,80,0,68,0,69,0,74,0,58,0,36,0,75,0,78,0,69,0,78,0,68,0,31,0,26,0,76,0,78,0,75,0,56,0,14,0,15,0,11,0,6,0,8,0,56,0,27,0,73,0,70,0,79,0,74,0,63,0,58,0,76,0,74,0,72,0,76,0,73,0,36,0,79,0,30,0,74,0,60,0,,,,,,,,,,,,,,,,,
212419,1253,78,Tyrone,Mings,,3/13/1993 12:00:00 AM,196,2,2,2,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212419.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212419.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,2,Aston Villa,https://drop-assets.ea.com/images/57c0ppYsEA88xL0gxqce8K/99605df97c6a96ea3b6e8a424c217af0/l2.png,false,5,CB,Center Back,defense,Defense,49,0,34,0,80,0,51,0,85,0,86,0,42,0,67,0,71,0,70,0,53,0,78,0,78,0,64,0,68,0,37,0,37,0,7,0,10,0,13,0,7,0,15,0,77,0,76,0,75,0,42,0,58,0,67,0,45,0,76,0,53,0,75,0,44,0,75,0,61,0,80,0,66,0,78,0,57,0,34,0,,,,,,,,,,,,,,,,,
235949,1254,78,Gabriel Tadeu,Strefezza Rebelato,Gabriel Strefezza,4/18/1997 12:00:00 AM,168,3,3,1,Hellas Liga,63,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235949.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/235949.png?width=265,16,Left Midfielder,LM,23,Right Wing,RW,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,280,Olympiacos FC,https://drop-assets.ea.com/images/2hyiQlv23Ipa7IOEtN7qAv/39a4514bd5a02d0d6db09d8eb2564c8f/l280.png,false,12,RM,Right Midfielder,midfielder,Midfielder,92,0,91,0,51,0,81,0,33,0,50,0,87,0,77,0,68,0,75,0,76,0,31,0,36,0,79,0,78,0,70,0,50,0,15,0,15,0,8,0,10,0,6,0,31,0,34,0,69,0,71,0,87,0,73,0,54,0,49,0,76,0,72,0,68,0,75,0,64,0,28,0,83,0,25,0,74,0,51,0,,,,,,,,,,,,,,,,,
246785,1255,78,Bryan,Gil Salvatierra,Bryan Gil,2/11/2001 12:00:00 AM,175,3,3,2,LALIGA EA SPORTS,60,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246785.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246785.png?width=265,27,Left Wing,LW,12,Right Midfielder,RM,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,110062,Girona FC,https://drop-assets.ea.com/images/40lM20ITshJSKsZtWMGQ8m/3f11cea65b14635cc29654b6ba13c0b6/l110062.png,false,16,LM,Left Midfielder,midfielder,Midfielder,86,0,88,0,50,0,54,0,32,0,64,0,79,0,79,0,81,0,78,0,75,0,31,0,31,0,81,0,81,0,73,0,72,0,13,0,10,0,14,0,6,0,6,0,34,0,30,0,72,0,68,0,84,0,75,0,52,0,45,0,75,0,75,0,70,0,76,0,69,0,30,0,82,0,32,0,75,0,66,0,,,,,,,,,,,,,,,,,
269087,1257,78,Leny,Yoro,,11/13/2005 12:00:00 AM,190,2,3,1,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269087.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/269087.png?width=250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,5,CB,Center Back,defense,Defense,65,0,55,0,81,0,69,0,75,0,73,0,61,0,69,0,72,0,47,0,37,0,79,0,77,0,64,0,60,0,38,0,32,0,13,0,7,0,5,0,14,0,14,0,76,0,79,0,58,0,37,0,69,0,60,0,40,0,73,0,41,0,79,0,41,0,75,0,51,0,80,0,72,0,82,0,60,0,35,0,,,,,,,,,,,,,,,,,
220821,1258,78,Carl,Starfelt,,6/1/1995 12:00:00 AM,187,2,3,1,LALIGA EA SPORTS,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p220821.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/220821.png?width=265,,,,,,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,450,Celta,https://drop-assets.ea.com/images/3t0uDwxQg2iWoXop58je1a/d5c49ec269ace3a1ad2ded5fb2e8a9ec/l450.png,false,5,CB,Center Back,defense,Defense,68,0,67,0,84,0,74,0,80,0,78,0,65,0,69,0,67,0,27,0,33,0,78,0,77,0,68,0,68,0,25,0,24,0,8,0,15,0,13,0,7,0,8,0,77,0,77,0,66,0,23,0,74,0,56,0,39,0,78,0,32,0,77,0,31,0,76,0,52,0,77,0,78,0,79,0,56,0,26,0,,,,,,,,,,,,,,,,,
