id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel
248550,223,84,Daniel,Vivian Moreno,Vivian,7/5/1999 0:00,183,2,2,1,LALIGA EA SPORTS,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248550.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/248550.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,448,Athletic Club,https://drop-assets.ea.com/images/5lGGXYvaOCdAYlo8xWPzQb/7092243785809519c68b482ad21b2c41/l448.png,FALSE,5,CB,Center Back,defense,Defense,76,0,66,0,89,0,77,0,83,0,87,0,73,0,76,0,72,0,46,0,28,0,84,0,83,0,72,0,70,0,52,0,22,0,9,0,8,0,12,0,10,0,8,0,80,0,87,0,75,0,33,0,79,0,63,0,67,0,83,0,30,0,84,0,50,0,79,0,62,0,83,0,81,0,85,0,60,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230899,224,84,Ademola,Lookman,,10/20/1997 0:00,174,4,4,1,Serie A Enilive,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230899.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/230899.png?width=265,18,Center Attacking Midfielder,CAM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,0,Men's Football,133,Nigeria,https://drop-assets.ea.com/images/7pdYOUzcOpsSLsQJqx6jq9/ab9bec93f27d4c42a76f2617073a6cce/f_133.png,115845,Bergamo Calcio,https://drop-assets.ea.com/images/19gWEcyonp2fvk02MNHZOA/83b82283fc62f7010b529a53a0724eee/l115845.png,FALSE,25,ST,Striker,attack,Attack,90,0,93,0,82,0,73,0,63,0,68,0,81,0,88,0,80,0,66,0,72,0,32,0,30,0,88,0,89,0,87,0,56,0,12,0,12,0,9,0,15,0,6,0,71,0,35,0,62,0,80,0,86,0,73,0,62,0,67,0,87,0,86,0,84,0,80,0,86,0,24,0,83,0,23,0,80,0,80,0,,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,
204485,225,84,Riyad,Mahrez,,2/21/1991 0:00,179,5,4,2,ROSHN Saudi League,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p204485.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/204485.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,0,Men's Football,97,Algeria,https://drop-assets.ea.com/images/7DBnvM9EEo73oK7xEvbWvJ/47a0a190f5a0092fef1bc40e7e74b8f9/f_97.png,112387,Al Ahli,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,FALSE,12,RM,Right Midfielder,midfielder,Midfielder,81,0,91,0,71,0,79,0,60,0,48,0,90,0,89,0,81,0,81,0,85,0,39,0,45,0,88,0,87,0,80,0,80,0,15,0,9,0,13,0,11,0,6,0,56,0,39,0,74,0,81,0,78,0,81,0,73,0,63,0,83,0,81,0,80,0,82,0,82,0,22,0,76,0,34,0,82,0,76,0,,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,,,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,
216549,226,84,Alexander,Sørloth,,12/5/1995 0:00,195,3,4,2,LALIGA EA SPORTS,94,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216549.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216549.png?width=265,23,Right Wing,RW,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,0,Men's Football,36,Norway,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,FALSE,25,ST,Striker,attack,Attack,72,0,56,0,91,0,84,0,90,0,74,0,55,0,82,0,83,0,66,0,74,0,36,0,39,0,76,0,77,0,85,0,60,0,15,0,12,0,8,0,15,0,8,0,83,0,36,0,59,0,76,0,77,0,71,0,70,0,85,0,84,0,83,0,82,0,78,0,86,0,21,0,81,0,23,0,73,0,79,0,,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,12,Right Midfielder,RM,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,
199845,231,84,Francesco,Acerbi,,2/10/1988 0:00,192,3,3,2,Serie A Enilive,88,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p199845.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/199845.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,131682,Lombardia FC,https://drop-assets.ea.com/images/1thPMvXN97JgFvt6ASWr4c/d2ca0a691a98c344305bc0975ab70314/l131682.png,FALSE,5,CB,Center Back,defense,Defense,61,0,39,0,85,0,73,0,84,0,82,0,34,0,72,0,86,0,34,0,58,0,87,0,89,0,65,0,65,0,37,0,56,0,11,0,9,0,9,0,13,0,11,0,84,0,88,0,82,0,60,0,57,0,65,0,61,0,81,0,20,0,88,0,50,0,79,0,75,0,82,0,54,0,87,0,65,0,39,0,,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,icontrait1_65536,Intercept+,Greater reach and possession retention in interceptions,https://drop-assets.ea.com/images/7ewPPmqkwIRvGmV5WVFwa7/65b03a2146e76a0562b86341d2a72ee8/Intercept_.png,playStylePlus,Play Style Plus,,,,,,,,,
198176,232,84,Stefan,de Vrij,,2/5/1992 0:00,189,2,3,1,Serie A Enilive,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p198176.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/198176.png?width=265,,,,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,131682,Lombardia FC,https://drop-assets.ea.com/images/1thPMvXN97JgFvt6ASWr4c/d2ca0a691a98c344305bc0975ab70314/l131682.png,FALSE,5,CB,Center Back,defense,Defense,63,0,60,0,81,0,70,0,74,0,79,0,60,0,74,0,85,0,49,0,45,0,86,0,88,0,69,0,66,0,25,0,36,0,8,0,10,0,7,0,14,0,13,0,82,0,85,0,74,0,60,0,62,0,68,0,41,0,74,0,31,0,85,0,41,0,83,0,65,0,82,0,61,0,87,0,70,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204638,233,84,Willi,Orban,,11/3/1992 0:00,186,2,3,1,Bundesliga,89,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p204638.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/204638.png?width=265,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,23,Hungary,https://drop-assets.ea.com/images/7i3nOfE2sGJ9iku6pc1FjZ/eeaef3caa45bcbd92bfdd62705d3fa6f/f_23.png,112172,RB Leipzig,https://drop-assets.ea.com/images/1EoW6b2VkhiP3S0vqikd9s/f181f899a2037360f70a9a8aba18af30/l112172.png,FALSE,5,CB,Center Back,defense,Defense,48,0,48,0,89,0,74,0,85,0,86,0,52,0,59,0,73,0,39,0,28,0,86,0,88,0,56,0,52,0,44,0,32,0,15,0,12,0,15,0,10,0,6,0,86,0,83,0,68,0,29,0,57,0,56,0,41,0,83,0,43,0,84,0,40,0,74,0,45,0,81,0,65,0,88,0,44,0,31,0,,icontrait1_32768,Block+,Greater reach and success in blocking,https://drop-assets.ea.com/images/55a6j8nZt1EKQeN9kaqiEs/a2d73085eee67e822161e082e82a8ee3/Block_.png,playStylePlus,Play Style Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210008,234,83,Adrien,Rabiot,,4/3/1995 0:00,191,3,3,2,Serie A Enilive,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p210008.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/210008.png?width=265,14,Center Midfielder,CM,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,FALSE,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,75,0,69,0,90,0,94,0,82,0,77,0,69,0,84,0,85,0,78,0,73,0,77,0,72,0,80,0,81,0,79,0,59,0,9,0,12,0,9,0,7,0,15,0,83,0,78,0,80,0,77,0,81,0,81,0,69,0,84,0,88,0,84,0,79,0,85,0,83,0,74,0,86,0,79,0,84,0,76,0,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248243,235,83,Eduardo,Camavinga,,11/10/2002 0:00,185,4,3,2,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248243.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/248243.png?width=265,10,Center Defensive Midfielder,CDM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,243,Real Madrid,https://drop-assets.ea.com/images/Pk8nYrWuRt895RlhJx8jI/445d98b711f413a3a1e70c41b19b0f95/l243.png,TRUE,14,CM,Center Midfielder,midfielder,Midfielder,81,0,82,0,82,0,84,0,79,0,79,0,81,0,86,0,84,0,77,0,74,0,78,0,76,0,84,0,84,0,64,0,59,0,12,0,6,0,8,0,12,0,12,0,64,0,82,0,84,0,70,0,80,0,81,0,62,0,80,0,73,0,82,0,68,0,86,0,75,0,81,0,80,0,82,0,83,0,59,0,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,7,Left Back,LB,,,,,,,,,,,,,,,,,,,,,
236772,236,83,Dominik,Szoboszlai,,10/25/2000 0:00,186,4,4,1,Premier League,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236772.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236772.png?width=265,14,Center Midfielder,CM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,0,Men's Football,23,Hungary,https://drop-assets.ea.com/images/7i3nOfE2sGJ9iku6pc1FjZ/eeaef3caa45bcbd92bfdd62705d3fa6f/f_23.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,FALSE,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,76,0,78,0,76,0,89,0,69,0,75,0,68,0,84,0,82,0,83,0,87,0,67,0,65,0,82,0,83,0,79,0,83,0,10,0,10,0,13,0,10,0,6,0,65,0,67,0,83,0,79,0,79,0,84,0,83,0,76,0,83,0,83,0,82,0,85,0,89,0,63,0,81,0,72,0,83,0,81,0,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192883,237,83,Henrikh,Mkhitaryan,,1/21/1989 0:00,177,4,5,1,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p192883.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/192883.png?width=265,,,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,3,Armenia,https://drop-assets.ea.com/images/pxyOiqaP2Fsumzt805sHu/83ec69a7089f69d99619897c9c9ab677/f_3.png,131682,Lombardia FC,https://drop-assets.ea.com/images/1thPMvXN97JgFvt6ASWr4c/d2ca0a691a98c344305bc0975ab70314/l131682.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,79,0,81,0,77,0,84,0,67,0,82,0,80,0,86,0,85,0,76,0,83,0,72,0,71,0,83,0,82,0,78,0,69,0,5,0,11,0,14,0,5,0,7,0,68,0,75,0,82,0,76,0,77,0,82,0,72,0,75,0,83,0,83,0,78,0,85,0,81,0,70,0,75,0,74,0,84,0,79,0,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,
223959,238,83,Lucas,Torreira,,2/11/1996 0:00,166,3,3,1,Trendyol Süper Lig,60,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p223959.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/223959.png?width=265,14,Center Midfielder,CM,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,325,Galatasaray,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,80,0,82,0,76,0,92,0,69,0,88,0,83,0,81,0,84,0,72,0,70,0,81,0,84,0,81,0,79,0,71,0,72,0,5,0,5,0,13,0,7,0,9,0,62,0,83,0,79,0,74,0,76,0,78,0,48,0,79,0,76,0,84,0,72,0,83,0,80,0,81,0,73,0,82,0,79,0,68,0,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,,,,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,
