id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,team,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
224003,818,79,Sergio,Herrera Pirón,Sergio Herrera,6/6/1993 12:00:00 AM,192,1,3,1,LALIGA EA SPORTS,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224003.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224003.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,479,CA Osasuna,https://drop-assets.ea.com/images/5T0gPuxPGVG3BLEP9wYxLx/8be8ef52e215bc47956d1084f702409d/l479.png,false,0,GK,Goalkeeper,defense,Defense,45,0,45,0,66,0,42,0,67,0,25,0,45,0,27,0,53,0,20,0,21,0,47,0,15,0,80,0,15,0,16,0,21,0,79,0,78,0,75,0,77,0,80,0,14,0,12,0,21,0,14,0,79,0,75,0,32,0,77,0,13,0,77,0,78,0,24,0,56,0,18,0,50,0,17,0,37,0,16,0,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
233301,819,79,Rasmus,Kristensen,,7/11/1997 12:00:00 AM,187,3,4,1,Bundesliga,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233301.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/233301.png?width=265,12,Right Midfielder,RM,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,13,Denmark,https://drop-assets.ea.com/images/6ueYG8kGNCY97fHWQ6LIZ7/9ad4b50beeb1d0d2a5d2bb5a8891336f/f_13.png,1824,Frankfurt,https://drop-assets.ea.com/images/3KK76lJIZtlRnPaAgbD85V/5614e02825eb0ed03b69a9d078e40db9/l1824.png,false,3,RB,Right Back,defense,Defense,66,0,61,0,83,0,84,0,78,0,85,0,64,0,75,0,74,0,77,0,66,0,79,0,80,0,72,0,72,0,60,0,56,0,10,0,9,0,9,0,6,0,10,0,78,0,78,0,67,0,67,0,69,0,70,0,58,0,81,0,74,0,81,0,65,0,72,0,75,0,74,0,72,0,79,0,66,0,59,0,,,,,,,,,,,,,5,Center Back,CB,,,,,,,,,,,,,,,,,,,,,,,
268804,821,79,Mario,Gila Fuentes,Mario Gila,8/29/2000 12:00:00 AM,185,2,4,1,Serie A Enilive,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p268804.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/268804.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,115841,Latium,https://drop-assets.ea.com/images/APtVhL3q3cFDG9pkum0Q4/cbfe542e327cc69c0890b8b5a189fad7/l115841.png,false,5,CB,Center Back,defense,Defense,83,0,74,0,88,0,82,0,71,0,76,0,72,0,78,0,76,0,64,0,64,0,80,0,81,0,75,0,72,0,48,0,48,0,14,0,10,0,10,0,6,0,14,0,79,0,81,0,66,0,56,0,85,0,67,0,38,0,76,0,42,0,79,0,53,0,74,0,68,0,80,0,87,0,78,0,62,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189908,822,79,Łukasz,Skorupski,,5/5/1991 12:00:00 AM,188,1,3,1,Serie A Enilive,90,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p189908.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/189908.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,,,,,,,0,Men's Football,37,Poland,https://drop-assets.ea.com/images/2ldG0tWskgN4waD1fBmnk1/24cbe80f6af25d3ab745fd339b024988/f_37.png,189,Bologna,https://drop-assets.ea.com/images/46WRpnCKdCAJlQHuRwlxXF/a7ac6606d8a808d382d4dd5c484eb60e/l189.png,false,0,GK,Goalkeeper,defense,Defense,51,0,48,0,63,0,31,0,58,0,33,0,38,0,23,0,58,0,19,0,12,0,51,0,18,0,83,0,18,0,11,0,19,0,79,0,76,0,68,0,78,0,83,0,10,0,17,0,26,0,15,0,79,0,68,0,22,0,78,0,13,0,76,0,76,0,35,0,51,0,14,0,51,0,15,0,40,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206585,823,79,Kepa,Arrizabalaga,Kepa,10/3/1994 12:00:00 AM,189,1,4,1,Premier League,89,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p206585.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/206585.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,false,0,GK,Goalkeeper,defense,Defense,38,0,45,0,60,0,35,0,55,0,20,0,38,0,33,0,62,0,13,0,20,0,40,0,20,0,81,0,20,0,11,0,15,0,77,0,78,0,82,0,77,0,81,0,15,0,20,0,60,0,10,0,77,0,82,0,23,0,77,0,10,0,77,0,78,0,60,0,62,0,18,0,42,0,17,0,60,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232999,824,79,Tyler,Adams,,2/14/1999 12:00:00 AM,175,3,3,1,Premier League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232999.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/232999.png?width=250,14,Center Midfielder,CM,,,,,,,,,,,,,0,Men's Football,95,United States,https://drop-assets.ea.com/images/7ZVadlJQIutRH5P85wr76/c2456a2d76146d19f98c2c3071136dcf/f_95.png,1943,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,85,0,77,0,79,0,79,0,68,0,85,0,85,0,76,0,77,0,63,0,68,0,79,0,77,0,75,0,73,0,52,0,42,0,6,0,13,0,12,0,8,0,7,0,65,0,83,0,74,0,58,0,79,0,71,0,52,0,75,0,65,0,77,0,56,0,78,0,68,0,79,0,74,0,82,0,72,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237819,825,79,Nicolás,Domínguez,,6/28/1998 12:00:00 AM,179,3,4,1,Premier League,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p237819.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/237819.png?width=265,14,Center Midfielder,CM,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,14,Nott'm Forest,https://drop-assets.ea.com/images/60CgBQCMt7Dtcjip9xUxg8/5fa49387c380bf4772138b215ef4fd85/l14.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,72,0,82,0,74,0,89,0,67,0,88,0,80,0,77,0,70,0,60,0,69,0,76,0,72,0,76,0,74,0,63,0,52,0,6,0,11,0,9,0,10,0,5,0,68,0,78,0,77,0,67,0,69,0,72,0,51,0,77,0,66,0,75,0,65,0,80,0,72,0,77,0,67,0,80,0,73,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237942,826,79,Pervis,Estupiñán,,1/21/1998 12:00:00 AM,175,3,3,2,Serie A Enilive,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p237942.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/237942.png?width=250,16,Left Midfielder,LM,,,,,,,,,,,,,0,Men's Football,57,Ecuador,https://drop-assets.ea.com/images/66PiFUp2Q6vRExGveELXgV/e8199bd0e00c5c544ac498d6424aafa0/f_57.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,7,LB,Left Back,defense,Defense,77,0,74,0,77,0,81,0,68,0,70,0,73,0,79,0,72,0,79,0,78,0,75,0,72,0,78,0,80,0,48,0,79,0,14,0,7,0,14,0,7,0,7,0,70,0,77,0,72,0,65,0,76,0,77,0,65,0,72,0,70,0,77,0,57,0,79,0,67,0,76,0,76,0,78,0,72,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246657,827,79,Álvaro,Valles Rosa,Álvaro Valles,7/25/1997 12:00:00 AM,191,1,4,1,LALIGA EA SPORTS,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246657.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246657.png?width=250,,,,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,trait2_32,Deflector,"Unique deflection animations, powerful parries to safer areas",https://drop-assets.ea.com/images/6nb9RYWNVuvUaLZDskFao7/0ad930b0874e7c9454b31de942c0d3f1/Deflector.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,0,GK,Goalkeeper,defense,Defense,40,0,38,0,63,0,40,0,65,0,22,0,35,0,14,0,45,0,16,0,15,0,41,0,9,0,80,0,12,0,6,0,8,0,78,0,78,0,78,0,80,0,80,0,10,0,15,0,56,0,8,0,78,0,78,0,14,0,80,0,9,0,70,0,78,0,58,0,59,0,9,0,42,0,10,0,67,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260599,828,79,Alan,Varela,,7/4/2001 12:00:00 AM,177,3,3,1,Liga Portugal,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260599.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260599.png?width=265,14,Center Midfielder,CM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,236,FC Porto,https://drop-assets.ea.com/images/3rIoG9U8fPPfaXZiGOGtvw/37c0c0ceefe454e9c299d4cc1852671f/l236.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,71,0,71,0,73,0,84,0,74,0,84,0,75,0,76,0,80,0,66,0,78,0,75,0,78,0,73,0,71,0,60,0,53,0,8,0,11,0,14,0,5,0,13,0,57,0,78,0,74,0,65,0,70,0,74,0,62,0,78,0,70,0,77,0,65,0,81,0,78,0,75,0,69,0,75,0,75,0,63,0,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,,,,
224294,830,79,Lewis,Cook,,2/3/1997 12:00:00 AM,175,3,4,1,Premier League,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224294.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224294.png?width=265,3,Right Back,RB,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,1943,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,68,0,76,0,64,0,85,0,65,0,80,0,82,0,78,0,75,0,76,0,78,0,75,0,75,0,77,0,77,0,60,0,65,0,6,0,15,0,12,0,15,0,13,0,50,0,82,0,77,0,65,0,69,0,77,0,60,0,73,0,65,0,79,0,63,0,79,0,67,0,80,0,69,0,78,0,77,0,57,0,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,12,Right Midfielder,RM,,,,,,,,,,,,,,,,,,,,,,,
241095,832,79,Nikola,Vlašić,,10/4/1997 12:00:00 AM,179,3,4,1,Serie A Enilive,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241095.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241095.png?width=265,14,Center Midfielder,CM,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,0,Men's Football,10,Croatia,https://drop-assets.ea.com/images/4ZYNK06L8ZkJTrdtSby4NW/eb42cc852fc74ea3d3f5b8904fb5194f/f_10.png,54,Torino,https://drop-assets.ea.com/images/hSLWPIkJFJBzTMyk85qej/40d38d4675390d6677c4f17dddae5627/l54.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,77,0,77,0,75,0,76,0,65,0,75,0,81,0,83,0,77,0,71,0,70,0,57,0,54,0,81,0,82,0,74,0,72,0,6,0,14,0,15,0,9,0,14,0,65,0,62,0,74,0,80,0,74,0,76,0,66,0,70,0,76,0,75,0,76,0,80,0,80,0,37,0,72,0,62,0,78,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262402,834,79,Sergi,Cardona Bermúdez,Sergi Cardona,7/8/1999 12:00:00 AM,185,3,3,2,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262402.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/262402.png?width=265,16,Left Midfielder,LM,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,483,Villarreal CF,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,false,7,LB,Left Back,defense,Defense,84,0,70,0,80,0,85,0,71,0,73,0,74,0,77,0,73,0,74,0,66,0,75,0,74,0,75,0,75,0,50,0,34,0,6,0,11,0,11,0,15,0,7,0,65,0,76,0,67,0,54,0,82,0,71,0,44,0,75,0,68,0,74,0,56,0,76,0,75,0,73,0,80,0,80,0,73,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223874,835,79,Valentin,Rongier,,12/7/1994 12:00:00 AM,174,3,4,1,Ligue 1 McDonald's,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p223874.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/223874.png?width=265,14,Center Midfielder,CM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,74,Stade Rennais FC,https://drop-assets.ea.com/images/7CHlTnryGZyOatI2WOFXiP/def56f5b08c456e671d09d3a47cc327b/l74.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,67,0,78,0,71,0,81,0,78,0,76,0,85,0,76,0,77,0,68,0,62,0,74,0,73,0,78,0,78,0,62,0,55,0,11,0,8,0,12,0,7,0,11,0,53,0,78,0,77,0,68,0,62,0,75,0,65,0,78,0,68,0,77,0,66,0,81,0,72,0,73,0,58,0,80,0,78,0,66,0,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225951,836,79,Denis,Bouanga,,11/11/1994 12:00:00 AM,180,4,4,1,MLS,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225951.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225951.png?width=265,25,Striker,ST,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,0,Men's Football,115,Gabon,https://drop-assets.ea.com/images/55GT4qTlxAxrNcuMpjjWV5/a4515bb031e39a8429c665b0d321810f/f_115.png,112996,LAFC,https://drop-assets.ea.com/images/7HVxXj38u4xwAYPYjnYeBm/dd7c8333fd89f025a52fa53a96406475/l112996.png,false,27,LW,Left Wing,attack,Attack,83,0,85,0,88,0,83,0,81,0,67,0,71,0,78,0,72,0,72,0,76,0,38,0,46,0,79,0,80,0,83,0,69,0,8,0,9,0,14,0,8,0,16,0,71,0,38,0,68,0,74,0,85,0,71,0,74,0,79,0,81,0,82,0,81,0,70,0,85,0,23,0,86,0,25,0,73,0,74,0,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,16,Left Midfielder,LM,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,
