id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,team
232440,1355,77,Caio Henrique,Oliveira Silva,Caio Henrique,7/31/1997 12:00:00 AM,178,3,2,2,Ligue 1 McDonald's,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232440.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/232440.png?width=265,16,Left Midfielder,LM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,69,AS Monaco,https://drop-assets.ea.com/images/6XicH1VsjyR3WbTdpk99p3/8b11b6c53072e6c9c042eb77f3c6a8f4/l69.png,false,7,LB,Left Back,defense,Defense,76,0,71,0,71,0,81,0,57,0,69,0,74,0,81,0,80,0,83,0,80,0,72,0,72,0,77,0,77,0,54,0,72,0,11,0,15,0,9,0,6,0,8,0,62,0,73,0,70,0,60,0,78,0,77,0,48,0,66,0,75,0,74,0,58,0,77,0,64,0,71,0,79,0,75,0,77,0,52,0,,,,,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232730,1356,77,Daichi,Kamada,,8/5/1996 12:00:00 AM,184,3,3,1,Premier League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232730.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/232730.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,163,Japan,https://drop-assets.ea.com/images/1aoxCwnRS4A6LGlyhrUllt/b5b0cd61a299b9996821c16cc324cc3b/f_163.png,1799,Crystal Palace,https://drop-assets.ea.com/images/6j7pLWl2t3yl13bu6Y9s5K/91a346d14011a610d95ec956816b6a38/l1799.png,false,14,CM,Center Midfielder,midfielder,Midfielder,74,0,78,0,66,0,75,0,55,0,81,0,78,0,79,0,74,0,74,0,78,0,64,0,59,0,78,0,77,0,74,0,73,0,6,0,10,0,11,0,6,0,11,0,56,0,68,0,77,0,73,0,71,0,77,0,78,0,66,0,75,0,79,0,72,0,79,0,65,0,61,0,68,0,69,0,78,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252144,1357,77,Eduardo Filipe,Quaresma,Eduardo Quaresma,3/2/2002 12:00:00 AM,184,3,3,1,Liga Portugal,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p252144.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/252144.png?width=265,3,Right Back,RB,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,237,Sporting CP,https://drop-assets.ea.com/images/2bL9oGApMvbYE1o0Byl8KB/c914cde8141f11124f026cb198a0eb00/l237.png,false,5,CB,Center Back,defense,Defense,84,0,68,0,88,0,69,0,77,0,75,0,70,0,74,0,77,0,65,0,62,0,78,0,78,0,73,0,72,0,45,0,35,0,9,0,13,0,8,0,8,0,8,0,72,0,76,0,68,0,60,0,82,0,66,0,43,0,75,0,65,0,77,0,54,0,70,0,67,0,77,0,80,0,81,0,68,0,53,0,,12,Right Midfielder,RM,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254566,1358,77,Patrick,Wimmer,,5/30/2001 12:00:00 AM,182,5,4,1,Bundesliga,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254566.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/254566.png?width=265,23,Right Wing,RW,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,4,Austria,https://drop-assets.ea.com/images/2nTz63NpDfuBGFbmXrDg0N/eaa6fc81bfd7bd77d76886d479841ebb/f_4.png,175,VfL Wolfsburg,https://drop-assets.ea.com/images/4mw5u30yjPmzh9OVqKB0YV/ad59c24a84c9afb0a877046fadeb9c9e/l175.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,83,0,85,0,70,0,78,0,73,0,65,0,83,0,79,0,70,0,73,0,64,0,49,0,53,0,81,0,82,0,70,0,50,0,12,0,13,0,9,0,14,0,13,0,44,0,48,0,66,0,68,0,84,0,72,0,52,0,73,0,76,0,75,0,69,0,74,0,75,0,45,0,84,0,47,0,78,0,57,0,,14,Center Midfielder,CM,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,25,Striker,ST,
260466,1359,77,İsmail,Yüksek,,1/26/1999 12:00:00 AM,183,3,3,1,Trendyol Süper Lig,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260466.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260466.png?width=265,14,Center Midfielder,CM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,0,Men's Football,48,Turkey,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,326,Fenerbahçe,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,76,0,77,0,80,0,85,0,74,0,80,0,69,0,77,0,64,0,63,0,69,0,74,0,70,0,73,0,72,0,53,0,58,0,13,0,15,0,8,0,14,0,13,0,70,0,79,0,75,0,66,0,74,0,70,0,48,0,78,0,62,0,71,0,59,0,76,0,72,0,75,0,72,0,77,0,68,0,45,0,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264293,1360,77,Habib,Diarra,,1/3/2004 12:00:00 AM,178,2,2,1,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264293.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/264293.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,106,Sunderland,https://drop-assets.ea.com/images/6ja62Iw2LyY8cVrud4aSHi/aa6c15e4a2ceed66f92099108bea9dfa/l106.png,false,14,CM,Center Midfielder,midfielder,Midfielder,74,0,73,0,72,0,77,0,69,0,68,0,70,0,78,0,77,0,56,0,67,0,71,0,66,0,77,0,78,0,66,0,52,0,8,0,12,0,7,0,7,0,8,0,58,0,76,0,77,0,68,0,70,0,71,0,59,0,71,0,76,0,76,0,68,0,78,0,78,0,70,0,67,0,76,0,77,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212442,1362,77,José Pedro,Malheiro de Sá,José Sá,1/17/1993 12:00:00 AM,192,1,2,1,Premier League,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212442.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212442.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_8,Rush Out,"Unique reflex saves, better close shot reads, faster rush",https://drop-assets.ea.com/images/4wwnzFkg1zLTAc4QSsXiWO/5fa897cf739a93bddf3556e2323f9b8b/1v1_Close_Down.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,110,Wolves,https://drop-assets.ea.com/images/3DIKyPF6XcAgIrI3Wv0UBo/4b26ac5525105f84de13860ebe177633/l110.png,false,0,GK,Goalkeeper,defense,Defense,52,0,62,0,72,0,34,0,75,0,35,0,40,0,19,0,45,0,18,0,12,0,52,0,14,0,77,0,17,0,15,0,21,0,77,0,75,0,70,0,76,0,77,0,14,0,18,0,42,0,18,0,77,0,70,0,11,0,76,0,17,0,75,0,75,0,48,0,53,0,15,0,53,0,19,0,50,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219553,1363,77,Claudio,Aquino,,7/24/1991 12:00:00 AM,172,4,3,1,Libertadores,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p219553.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/219553.png?width=265,14,Center Midfielder,CM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,,,,,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,84,0,86,0,79,0,70,0,74,0,67,0,90,0,81,0,74,0,75,0,83,0,47,0,40,0,81,0,80,0,72,0,80,0,10,0,15,0,16,0,15,0,10,0,58,0,50,0,77,0,75,0,76,0,75,0,74,0,72,0,76,0,75,0,76,0,70,0,87,0,43,0,70,0,48,0,81,0,73,0,,,,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227928,1364,77,Nélson,Cabral Semedo,Nélson Semedo,11/16/1993 12:00:00 AM,177,4,3,1,Trendyol Süper Lig,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227928.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/227928.png?width=265,12,Right Midfielder,RM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,326,Fenerbahçe,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,false,3,RB,Right Back,defense,Defense,79,0,80,0,74,0,78,0,69,0,78,0,76,0,77,0,76,0,75,0,63,0,73,0,73,0,77,0,77,0,49,0,34,0,16,0,12,0,10,0,14,0,12,0,58,0,75,0,67,0,57,0,79,0,69,0,38,0,73,0,70,0,75,0,56,0,75,0,73,0,76,0,79,0,77,0,64,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234730,1365,77,Valentin,Rosier,,8/19/1996 12:00:00 AM,175,3,2,1,LALIGA EA SPORTS,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234730.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234730.png?width=265,12,Right Midfielder,RM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,479,CA Osasuna,https://drop-assets.ea.com/images/5T0gPuxPGVG3BLEP9wYxLx/8be8ef52e215bc47956d1084f702409d/l479.png,false,3,RB,Right Back,defense,Defense,80,0,84,0,72,0,78,0,73,0,79,0,85,0,75,0,74,0,75,0,72,0,72,0,70,0,76,0,74,0,45,0,45,0,8,0,13,0,10,0,10,0,9,0,63,0,74,0,68,0,54,0,81,0,71,0,42,0,75,0,74,0,74,0,52,0,72,0,64,0,76,0,82,0,74,0,72,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193198,1368,77,Nemanja,Gudelj,,11/16/1991 12:00:00 AM,187,3,2,1,LALIGA EA SPORTS,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193198.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/193198.png?width=265,10,Center Defensive Midfielder,CDM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,481,Sevilla FC,https://drop-assets.ea.com/images/1xocxSBJ3RrgP3Jponcw9H/b5b340790217ad2685083e1765b24273/l481.png,false,5,CB,Center Back,defense,Defense,44,0,59,0,77,0,79,0,87,0,82,0,50,0,76,0,78,0,74,0,82,0,76,0,75,0,69,0,66,0,62,0,79,0,8,0,11,0,8,0,14,0,12,0,75,0,76,0,80,0,85,0,46,0,78,0,74,0,84,0,65,0,78,0,73,0,80,0,89,0,76,0,48,0,76,0,74,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229984,1369,77,Ben,Chilwell,,12/21/1996 12:00:00 AM,180,3,3,2,Ligue 1 McDonald's,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229984.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229984.png?width=265,16,Left Midfielder,LM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,76,Strasbourg,https://drop-assets.ea.com/images/5ujpJkozlZbo3FNV0Fi84H/d39ffa173bd150d5f10bcfe3392abe54/l76.png,false,7,LB,Left Back,defense,Defense,69,0,68,0,73,0,62,0,68,0,72,0,64,0,77,0,75,0,81,0,77,0,76,0,76,0,75,0,76,0,57,0,70,0,10,0,7,0,14,0,7,0,10,0,68,0,76,0,77,0,50,0,70,0,77,0,55,0,68,0,74,0,77,0,60,0,77,0,72,0,77,0,70,0,77,0,73,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231102,1370,77,Ludovic,Blas,,12/31/1997 12:00:00 AM,180,4,2,2,Ligue 1 McDonald's,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231102.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231102.png?width=265,23,Right Wing,RW,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,74,Stade Rennais FC,https://drop-assets.ea.com/images/7CHlTnryGZyOatI2WOFXiP/def56f5b08c456e671d09d3a47cc327b/l74.png,false,12,RM,Right Midfielder,midfielder,Midfielder,77,0,79,0,72,0,71,0,63,0,55,0,76,0,80,0,81,0,72,0,77,0,58,0,47,0,79,0,80,0,74,0,69,0,12,0,9,0,14,0,14,0,15,0,58,0,66,0,74,0,80,0,72,0,76,0,80,0,64,0,72,0,73,0,77,0,78,0,82,0,59,0,67,0,64,0,77,0,76,0,,18,Center Attacking Midfielder,CAM,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,
246267,1372,77,Dominik,Kotarski,,2/10/2000 12:00:00 AM,189,1,3,1,3F Superliga,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246267.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246267.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,0,Men's Football,10,Croatia,https://drop-assets.ea.com/images/4ZYNK06L8ZkJTrdtSby4NW/eb42cc852fc74ea3d3f5b8904fb5194f/f_10.png,819,F.C. København,https://drop-assets.ea.com/images/6r6we9mj39z5Irzr0aRxQU/4066cee956fb6aca5b2021644a14f82f/l819.png,false,0,GK,Goalkeeper,defense,Defense,46,0,55,0,62,0,31,0,59,0,38,0,53,0,39,0,50,0,12,0,21,0,46,0,15,0,80,0,20,0,6,0,12,0,79,0,72,0,76,0,73,0,80,0,11,0,22,0,43,0,9,0,79,0,76,0,15,0,73,0,11,0,75,0,72,0,48,0,57,0,10,0,45,0,14,0,61,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217036,1373,77,Alexandre,Moreno Lopera,Álex Moreno,6/8/1993 12:00:00 AM,179,3,2,2,LALIGA EA SPORTS,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p217036.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/217036.png?width=250,16,Left Midfielder,LM,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,110062,Girona FC,https://drop-assets.ea.com/images/40lM20ITshJSKsZtWMGQ8m/3f11cea65b14635cc29654b6ba13c0b6/l110062.png,false,7,LB,Left Back,defense,Defense,74,0,75,0,71,0,68,0,60,0,75,0,76,0,75,0,71,0,77,0,69,0,75,0,75,0,74,0,74,0,64,0,52,0,15,0,7,0,12,0,11,0,9,0,63,0,76,0,68,0,59,0,76,0,72,0,56,0,66,0,72,0,76,0,62,0,75,0,63,0,75,0,77,0,77,0,72,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
